Mon-Yr,CA,Alameda,Amador,Butte,Calaveras,Contra-Costa,Del Norte,El Dorado,Fresno,Glenn,Humboldt,Kern,Kings,Lake,Lassen,Los Angeles,Madera,Marin,Mariposa,Mendocino,Merced,Mono,Monterey,Napa,Nevada,Orange,Placer,Plumas,Riverside,Sacramento,San Benito,San Bernardino,San Diego,San Francisco,San Joaquin,San Luis Obispo,San Mateo,Santa Barbara,Santa Clara,Santa Cruz,Shasta,Siskiyou,Solano,Sonoma,Stanislaus,Sutter,Tehama,Tulare,Tuolumne,Ventura,Yolo,Yuba,LA Metro,Inland Empire,SF Bay Area,
20-Mar,612440,970500,335000,365000,352000,711000,233500,507500,282500,288500,330000,259480,250000,275500,230000,567910,285000,1376000,335000,382810,280000,665000,680000,764000,425000,882000,500000,287500,435000,400000,605000,316000,675000,1655000,395000,619000,1750000,645000,1400000,925000,310000,244000,457950,694000,340000,318050,280000,254480,300000,705000,463500,309440,,556250,1009790,399000
20-Apr,606410,1030000,350000,377500,332250,710000,240000,500000,290000,282000,317000,272000,260900,272000,167000,565170,306500,1365000,330000,395000,273900,801250,660000,750000,460000,861000,510000,252500,435000,400000,614950,325000,671000,1699500,395000,600000,1640000,600000,1388890,949500,288500,260250,482500,657880,350000,300000,217500,252750,299000,675000,460820,328900,,550000,980000,390000
20-May,588070,955000,321000,362000,330000,690000,338450,535000,295000,323250,340750,270000,249950,300000,195000,546930,297500,1500000,280000,426000,285000,520150,650000,672500,410000,834550,515000,269000,434480,395000,660500,320000,655000,1627500,415000,632500,1650000,637500,1365000,850000,297000,230000,482000,675000,350000,342550,290000,255250,319000,681250,443000,320000,,535000,965000,395740
20-Jun,626170,976000,337500,390000,363000,750500,242000,510000,313950,295000,317000,275000,265000,322500,225000,610270,300000,1490000,370400,425000,300000,720000,740000,725000,433750,870000,515000,305000,450000,417000,586400,325000,678000,1805000,415000,645500,1735000,671750,1382000,905000,295000,213500,496750,708800,355000,341000,240000,270000,305000,700000,475000,328950,,553000,1000000,410000
20-Jul,666320,1027500,355000,395000,349900,785000,332000,550000,320000,257500,349000,282980,275000,307000,205000,653570,313850,1545500,425000,485000,319900,669500,749500,782500,500000,880000,550000,350000,462000,422740,675000,350000,719000,1665000,410000,659000,1719440,900000,1380000,985000,300000,253000,499750,714950,360000,350000,264000,268000,325000,720000,505000,343750,,590000,1050000,420000
20-Aug,706900,1028220,353500,415000,381000,805000,283500,570000,322000,263500,340000,285840,265500,309500,249000,677260,329000,1512500,380750,524000,335000,665000,832500,867000,475000,930000,538750,392000,486500,425000,625000,350000,732560,1663000,425000,666840,1812500,1020000,1400000,1050000,315000,260000,515000,715000,370000,335000,290000,280220,318000,741500,525500,332400,,615000,1068000,435000
20-Sep,712430,1050000,359900,403300,392000,783000,308000,588000,325000,347520,345000,292000,264000,307500,272500,747380,331120,1550000,457500,500250,300500,875000,860000,900000,478750,915000,530000,412000,480000,439000,687000,359900,735000,1665000,435000,684500,1772500,1000000,1402500,1062500,331500,267950,499950,715000,375000,351000,285000,275000,325000,787500,530000,342000,,630000,1060000,445000
20-Oct,711300,1049000,366500,401500,393640,787250,325000,559000,331500,287500,379500,295000,290500,325000,194500,728160,302750,1468500,375000,529500,322500,844500,850000,749380,492500,930000,548000,385000,485000,440000,634000,365000,749000,1625000,431440,700500,1680000,1037500,1442500,1060000,344900,286000,508000,720000,377000,346050,283500,283000,349500,750000,517250,350000,,632710,1100000,445000
20-Nov,698980,1049040,360000,405000,407120,810000,308750,585000,323500,334750,351000,290000,265000,317000,231250,664160,320000,1425000,374000,494000,315500,806000,850000,824500,466250,930000,552650,385000,490000,442500,665590,380250,740000,1697500,441500,699500,1650000,955000,1383000,1050000,327250,263000,505250,715000,389000,370000,371000,280000,337500,760000,511000,352500,,630000,1100000,450000
20-Dec,717930,1060000,355000,408460,397500,763000,346000,538350,325500,297500,370000,300000,281750,306950,215000,709500,335000,1459000,380000,540000,315000,880000,785000,842000,508000,950000,559000,305000,488250,442250,729500,378500,730000,1581000,435750,711000,1700000,970000,1375000,1070000,307500,228000,510000,720000,380000,369900,273250,295000,330000,740000,515000,360000,,625250,1058000,450000
21-Jan,699920,1060000,386250,420000,398500,765000,399000,600000,325000,247500,366000,302000,278750,300000,249500,697660,325000,1350000,400000,517500,307000,1112500,860000,835000,525000,971000,581000,315000,495500,450000,695000,390000,730000,1672500,425000,698000,1605000,920000,1375000,1110000,329000,257000,510000,715000,385000,350000,250000,306920,350500,776000,485000,395000,,630000,1050000,457000
21-Feb,699000,1100000,406280,397000,441500,817500,359000,577500,350000,319500,360000,295000,280000,326500,208250,664120,354500,1540000,397500,525000,318750,1435000,820000,931500,519500,995000,599500,329500,519500,463000,700000,389900,765000,1786400,436300,700000,1900000,1174080,1486250,1058000,329950,322500,509750,740000,405000,395000,299000,288500,375000,750000,520000,370000,,649000,1151500,470000
